serial,ppg,ppg_h,timestamp
19,-78.0,125.0,2021-05-06 21:11:57+00:00
20,-43.0,125.0,2021-05-06 21:11:57+00:00
21,-2.0,125.0,2021-05-06 21:11:57+00:00
22,35.0,126.0,2021-05-06 21:11:57+00:00
23,74.0,126.0,2021-05-06 21:11:57+00:00
24,111.0,43.0,2021-05-06 21:11:57+00:00
0,-100.0,126.0,2021-05-06 21:11:58+00:00
1,-43.0,126.0,2021-05-06 21:11:58+00:00
2,22.0,127.0,2021-05-06 21:11:58+00:00
3,85.0,127.0,2021-05-06 21:11:58+00:00
4,82.0,127.0,2021-05-06 21:11:58+00:00
5,-74.0,126.0,2021-05-06 21:11:58+00:00
6,29.0,126.0,2021-05-06 21:11:58+00:00
7,-58.0,125.0,2021-05-06 21:11:58+00:00
8,-83.0,125.0,2021-05-06 21:11:58+00:00
9,-67.0,125.0,2021-05-06 21:11:58+00:00
10,-35.0,125.0,2021-05-06 21:11:58+00:00
11,0.0,126.0,2021-05-06 21:11:58+00:00
12,26.0,126.0,2021-05-06 21:11:58+00:00
13,49.0,126.0,2021-05-06 21:11:58+00:00
14,90.0,126.0,2021-05-06 21:11:58+00:00
15,-116.0,126.0,2021-05-06 21:11:58+00:00
16,-61.0,126.0,2021-05-06 21:11:58+00:00
17,-3.0,126.0,2021-05-06 21:11:58+00:00
18,60.0,127.0,2021-05-06 21:11:58+00:00
19,69.0,127.0,2021-05-06 21:11:58+00:00
20,-79.0,126.0,2021-05-06 21:11:58+00:00
21,7.0,126.0,2021-05-06 21:11:58+00:00
22,-100.0,125.0,2021-05-06 21:11:58+00:00
23,121.0,125.0,2021-05-06 21:11:58+00:00
24,-123.0,-58.0,2021-05-06 21:11:58+00:00
0,-94.0,125.0,2021-05-06 21:11:59+00:00
1,-62.0,125.0,2021-05-06 21:11:59+00:00
2,-36.0,125.0,2021-05-06 21:11:59+00:00
3,-5.0,125.0,2021-05-06 21:11:59+00:00
4,31.0,126.0,2021-05-06 21:11:59+00:00
5,72.0,126.0,2021-05-06 21:11:59+00:00
6,118.0,126.0,2021-05-06 21:11:59+00:00
7,-78.0,126.0,2021-05-06 21:11:59+00:00
8,-8.0,126.0,2021-05-06 21:11:59+00:00
9,35.0,127.0,2021-05-06 21:11:59+00:00
10,-74.0,126.0,2021-05-06 21:11:59+00:00
11,-3.0,125.0,2021-05-06 21:11:59+00:00
12,-126.0,125.0,2021-05-06 21:11:59+00:00
13,72.0,125.0,2021-05-06 21:11:59+00:00
14,59.0,125.0,2021-05-06 21:11:59+00:00
15,78.0,125.0,2021-05-06 21:11:59+00:00
16,106.0,125.0,2021-05-06 21:11:59+00:00
17,-121.0,125.0,2021-05-06 21:11:59+00:00
18,-95.0,125.0,2021-05-06 21:11:59+00:00
19,-67.0,125.0,2021-05-06 21:11:59+00:00
20,-32.0,125.0,2021-05-06 21:11:59+00:00
21,12.0,126.0,2021-05-06 21:11:59+00:00
22,63.0,126.0,2021-05-06 21:11:59+00:00
23,115.0,126.0,2021-05-06 21:11:59+00:00
24,-93.0,99.0,2021-05-06 21:11:59+00:00
0,105.0,126.0,2021-05-06 21:12:01+00:00
1,-67.0,125.0,2021-05-06 21:12:01+00:00
2,49.0,125.0,2021-05-06 21:12:01+00:00
3,-24.0,124.0,2021-05-06 21:12:01+00:00
4,-47.0,124.0,2021-05-06 21:12:01+00:00
5,-34.0,124.0,2021-05-06 21:12:01+00:00
6,-6.0,124.0,2021-05-06 21:12:01+00:00
7,16.0,125.0,2021-05-06 21:12:01+00:00
8,30.0,125.0,2021-05-06 21:12:01+00:00
9,52.0,125.0,2021-05-06 21:12:01+00:00
10,84.0,125.0,2021-05-06 21:12:01+00:00
11,-128.0,125.0,2021-05-06 21:12:01+00:00
12,-79.0,125.0,2021-05-06 21:12:01+00:00
13,-25.0,125.0,2021-05-06 21:12:01+00:00
14,24.0,126.0,2021-05-06 21:12:01+00:00
15,-44.0,125.0,2021-05-06 21:12:01+00:00
16,30.0,125.0,2021-05-06 21:12:01+00:00
17,-119.0,124.0,2021-05-06 21:12:01+00:00
18,57.0,124.0,2021-05-06 21:12:01+00:00
19,38.0,124.0,2021-05-06 21:12:01+00:00
20,51.0,124.0,2021-05-06 21:12:01+00:00
21,76.0,124.0,2021-05-06 21:12:01+00:00
22,94.0,124.0,2021-05-06 21:12:01+00:00
23,114.0,124.0,2021-05-06 21:12:01+00:00
24,-113.0,90.0,2021-05-06 21:12:01+00:00
0,-79.0,124.0,2021-05-06 21:12:01+00:00
1,-38.0,124.0,2021-05-06 21:12:01+00:00
2,12.0,125.0,2021-05-06 21:12:01+00:00
3,76.0,125.0,2021-05-06 21:12:01+00:00
4,-115.0,125.0,2021-05-06 21:12:01+00:00
5,120.0,125.0,2021-05-06 21:12:01+00:00
6,-55.0,124.0,2021-05-06 21:12:01+00:00
7,30.0,124.0,2021-05-06 21:12:01+00:00
8,-70.0,123.0,2021-05-06 21:12:01+00:00
9,-126.0,123.0,2021-05-06 21:12:01+00:00
10,122.0,123.0,2021-05-06 21:12:01+00:00
11,-115.0,123.0,2021-05-06 21:12:01+00:00
12,-91.0,123.0,2021-05-06 21:12:01+00:00
13,-71.0,123.0,2021-05-06 21:12:01+00:00
14,-50.0,123.0,2021-05-06 21:12:01+00:00
15,-23.0,123.0,2021-05-06 21:12:01+00:00
16,21.0,124.0,2021-05-06 21:12:01+00:00
17,77.0,124.0,2021-05-06 21:12:01+00:00
18,-125.0,124.0,2021-05-06 21:12:01+00:00
19,-65.0,124.0,2021-05-06 21:12:01+00:00
20,-21.0,124.0,2021-05-06 21:12:01+00:00
21,-114.0,124.0,2021-05-06 21:12:01+00:00
22,-32.0,123.0,2021-05-06 21:12:01+00:00
23,96.0,123.0,2021-05-06 21:12:01+00:00
24,29.0,96.0,2021-05-06 21:12:01+00:00
0,9.0,123.0,2021-05-06 21:12:02+00:00
1,26.0,123.0,2021-05-06 21:12:02+00:00
2,49.0,123.0,2021-05-06 21:12:02+00:00
3,71.0,123.0,2021-05-06 21:12:02+00:00
4,94.0,123.0,2021-05-06 21:12:02+00:00
5,126.0,123.0,2021-05-06 21:12:02+00:00
6,-88.0,123.0,2021-05-06 21:12:02+00:00
7,-42.0,123.0,2021-05-06 21:12:02+00:00
8,11.0,124.0,2021-05-06 21:12:02+00:00
9,71.0,124.0,2021-05-06 21:12:02+00:00
10,-118.0,124.0,2021-05-06 21:12:02+00:00
11,-104.0,124.0,2021-05-06 21:12:02+00:00
12,6.0,124.0,2021-05-06 21:12:02+00:00
13,88.0,123.0,2021-05-06 21:12:02+00:00
14,-16.0,122.0,2021-05-06 21:12:02+00:00
15,-63.0,122.0,2021-05-06 21:12:02+00:00
16,-65.0,122.0,2021-05-06 21:12:02+00:00
17,-47.0,122.0,2021-05-06 21:12:02+00:00
18,-25.0,122.0,2021-05-06 21:12:02+00:00
19,-2.0,122.0,2021-05-06 21:12:02+00:00
20,18.0,123.0,2021-05-06 21:12:02+00:00
21,47.0,123.0,2021-05-06 21:12:02+00:00
22,89.0,123.0,2021-05-06 21:12:02+00:00
23,-109.0,123.0,2021-05-06 21:12:02+00:00
24,-47.0,-105.0,2021-05-06 21:12:02+00:00
0,26.0,124.0,2021-05-06 21:12:04+00:00
1,91.0,124.0,2021-05-06 21:12:04+00:00
2,67.0,124.0,2021-05-06 21:12:04+00:00
3,-101.0,123.0,2021-05-06 21:12:04+00:00
4,-9.0,122.0,2021-05-06 21:12:04+00:00
5,-101.0,122.0,2021-05-06 21:12:04+00:00
6,118.0,122.0,2021-05-06 21:12:04+00:00
7,127.0,122.0,2021-05-06 21:12:04+00:00
8,-103.0,122.0,2021-05-06 21:12:04+00:00
9,-73.0,122.0,2021-05-06 21:12:04+00:00
10,-44.0,122.0,2021-05-06 21:12:04+00:00
11,-10.0,122.0,2021-05-06 21:12:04+00:00
12,28.0,123.0,2021-05-06 21:12:04+00:00
13,80.0,123.0,2021-05-06 21:12:04+00:00
14,-112.0,123.0,2021-05-06 21:12:04+00:00
15,-41.0,123.0,2021-05-06 21:12:04+00:00
16,32.0,124.0,2021-05-06 21:12:04+00:00
17,105.0,124.0,2021-05-06 21:12:04+00:00
18,-93.0,124.0,2021-05-06 21:12:04+00:00
19,79.0,124.0,2021-05-06 21:12:04+00:00
20,-103.0,123.0,2021-05-06 21:12:04+00:00
21,20.0,123.0,2021-05-06 21:12:04+00:00
22,-44.0,122.0,2021-05-06 21:12:04+00:00
23,-57.0,122.0,2021-05-06 21:12:04+00:00
24,-37.0,15.0,2021-05-06 21:12:04+00:00
0,-4.0,122.0,2021-05-06 21:12:04+00:00
1,29.0,123.0,2021-05-06 21:12:04+00:00
2,68.0,123.0,2021-05-06 21:12:04+00:00
3,113.0,123.0,2021-05-06 21:12:04+00:00
4,-91.0,123.0,2021-05-06 21:12:04+00:00
5,-29.0,123.0,2021-05-06 21:12:04+00:00
6,41.0,124.0,2021-05-06 21:12:04+00:00
7,116.0,124.0,2021-05-06 21:12:04+00:00
8,-63.0,124.0,2021-05-06 21:12:04+00:00
9,16.0,125.0,2021-05-06 21:12:04+00:00
10,69.0,125.0,2021-05-06 21:12:04+00:00
11,-23.0,124.0,2021-05-06 21:12:04+00:00
12,77.0,124.0,2021-05-06 21:12:04+00:00
13,-24.0,123.0,2021-05-06 21:12:04+00:00
14,-64.0,123.0,2021-05-06 21:12:04+00:00
15,-59.0,123.0,2021-05-06 21:12:04+00:00
16,-22.0,123.0,2021-05-06 21:12:04+00:00
17,22.0,124.0,2021-05-06 21:12:04+00:00
18,57.0,124.0,2021-05-06 21:12:04+00:00
19,96.0,124.0,2021-05-06 21:12:04+00:00
20,-117.0,124.0,2021-05-06 21:12:04+00:00
21,-63.0,124.0,2021-05-06 21:12:04+00:00
22,-2.0,124.0,2021-05-06 21:12:04+00:00
23,57.0,125.0,2021-05-06 21:12:04+00:00
24,-127.0,6.0,2021-05-06 21:12:04+00:00
0,-50.0,125.0,2021-05-06 21:12:06+00:00
1,-16.0,125.0,2021-05-06 21:12:06+00:00
2,124.0,125.0,2021-05-06 21:12:06+00:00
3,-28.0,124.0,2021-05-06 21:12:06+00:00
4,-110.0,124.0,2021-05-06 21:12:06+00:00
5,-125.0,124.0,2021-05-06 21:12:06+00:00
6,-102.0,124.0,2021-05-06 21:12:06+00:00
7,-57.0,124.0,2021-05-06 21:12:06+00:00
8,-9.0,124.0,2021-05-06 21:12:06+00:00
9,37.0,125.0,2021-05-06 21:12:06+00:00
10,77.0,125.0,2021-05-06 21:12:06+00:00
11,125.0,125.0,2021-05-06 21:12:06+00:00
12,-72.0,125.0,2021-05-06 21:12:06+00:00
13,-3.0,125.0,2021-05-06 21:12:06+00:00
14,74.0,126.0,2021-05-06 21:12:06+00:00
15,-97.0,126.0,2021-05-06 21:12:06+00:00
16,-22.0,126.0,2021-05-06 21:12:06+00:00
17,-40.0,126.0,2021-05-06 21:12:06+00:00
18,59.0,126.0,2021-05-06 21:12:06+00:00
19,-74.0,125.0,2021-05-06 21:12:06+00:00
20,122.0,125.0,2021-05-06 21:12:06+00:00
21,116.0,125.0,2021-05-06 21:12:06+00:00
22,-104.0,125.0,2021-05-06 21:12:06+00:00
23,-55.0,125.0,2021-05-06 21:12:06+00:00
24,-5.0,-15.0,2021-05-06 21:12:06+00:00
0,35.0,126.0,2021-05-06 21:12:07+00:00
1,76.0,126.0,2021-05-06 21:12:07+00:00
2,126.0,126.0,2021-05-06 21:12:07+00:00
3,-73.0,126.0,2021-05-06 21:12:07+00:00
4,-9.0,126.0,2021-05-06 21:12:07+00:00
5,58.0,127.0,2021-05-06 21:12:07+00:00
6,-121.0,127.0,2021-05-06 21:12:07+00:00
7,-70.0,127.0,2021-05-06 21:12:07+00:00
8,99.0,127.0,2021-05-06 21:12:07+00:00
9,-65.0,126.0,2021-05-06 21:12:07+00:00
10,93.0,126.0,2021-05-06 21:12:07+00:00
11,63.0,126.0,2021-05-06 21:12:07+00:00
12,79.0,126.0,2021-05-06 21:12:07+00:00
13,119.0,126.0,2021-05-06 21:12:07+00:00
14,-94.0,126.0,2021-05-06 21:12:07+00:00
15,-50.0,126.0,2021-05-06 21:12:07+00:00
16,-3.0,126.0,2021-05-06 21:12:07+00:00
17,44.0,127.0,2021-05-06 21:12:07+00:00
18,98.0,127.0,2021-05-06 21:12:07+00:00
19,-102.0,127.0,2021-05-06 21:12:07+00:00
20,-37.0,127.0,2021-05-06 21:12:07+00:00
21,35.0,-128.0,2021-05-06 21:12:07+00:00
22,99.0,-128.0,2021-05-06 21:12:07+00:00
23,58.0,-128.0,2021-05-06 21:12:07+00:00
24,-104.0,101.0,2021-05-06 21:12:07+00:00
0,31.0,127.0,2021-05-06 21:12:08+00:00
1,-16.0,126.0,2021-05-06 21:12:08+00:00
2,-11.0,126.0,2021-05-06 21:12:08+00:00
3,19.0,127.0,2021-05-06 21:12:08+00:00
4,60.0,127.0,2021-05-06 21:12:08+00:00
5,98.0,127.0,2021-05-06 21:12:08+00:00
6,-125.0,127.0,2021-05-06 21:12:08+00:00
7,-94.0,127.0,2021-05-06 21:12:08+00:00
8,-58.0,127.0,2021-05-06 21:12:08+00:00
9,-12.0,127.0,2021-05-06 21:12:08+00:00
10,48.0,-128.0,2021-05-06 21:12:08+00:00
11,111.0,-128.0,2021-05-06 21:12:08+00:00
12,-102.0,-128.0,2021-05-06 21:12:08+00:00
13,64.0,-128.0,2021-05-06 21:12:08+00:00
14,-108.0,127.0,2021-05-06 21:12:08+00:00
15,24.0,127.0,2021-05-06 21:12:08+00:00
16,-31.0,126.0,2021-05-06 21:12:08+00:00
17,-37.0,126.0,2021-05-06 21:12:08+00:00
18,-7.0,126.0,2021-05-06 21:12:08+00:00
19,32.0,127.0,2021-05-06 21:12:08+00:00
20,63.0,127.0,2021-05-06 21:12:08+00:00
21,88.0,127.0,2021-05-06 21:12:08+00:00
22,116.0,127.0,2021-05-06 21:12:08+00:00
23,-99.0,127.0,2021-05-06 21:12:08+00:00
24,-50.0,16.0,2021-05-06 21:12:08+00:00
0,3.0,-128.0,2021-05-06 21:12:08+00:00
1,58.0,-128.0,2021-05-06 21:12:08+00:00
2,61.0,-128.0,2021-05-06 21:12:08+00:00
3,-88.0,127.0,2021-05-06 21:12:08+00:00
4,5.0,127.0,2021-05-06 21:12:08+00:00
5,-97.0,126.0,2021-05-06 21:12:08+00:00
6,116.0,126.0,2021-05-06 21:12:08+00:00
7,119.0,126.0,2021-05-06 21:12:08+00:00
8,-112.0,126.0,2021-05-06 21:12:08+00:00
9,-85.0,126.0,2021-05-06 21:12:08+00:00
10,-66.0,126.0,2021-05-06 21:12:08+00:00
11,-42.0,126.0,2021-05-06 21:12:08+00:00
12,-6.0,126.0,2021-05-06 21:12:08+00:00
13,38.0,127.0,2021-05-06 21:12:08+00:00
14,89.0,127.0,2021-05-06 21:12:08+00:00
15,-112.0,127.0,2021-05-06 21:12:08+00:00
16,-59.0,127.0,2021-05-06 21:12:08+00:00
17,-95.0,127.0,2021-05-06 21:12:08+00:00
18,-19.0,126.0,2021-05-06 21:12:08+00:00
19,80.0,126.0,2021-05-06 21:12:08+00:00
20,-1.0,125.0,2021-05-06 21:12:08+00:00
21,-19.0,125.0,2021-05-06 21:12:08+00:00
22,4.0,126.0,2021-05-06 21:12:08+00:00
23,34.0,126.0,2021-05-06 21:12:08+00:00
24,55.0,117.0,2021-05-06 21:12:08+00:00
0,73.0,126.0,2021-05-06 21:12:10+00:00
1,103.0,126.0,2021-05-06 21:12:10+00:00
2,-118.0,126.0,2021-05-06 21:12:10+00:00
3,-78.0,126.0,2021-05-06 21:12:10+00:00
4,-33.0,126.0,2021-05-06 21:12:10+00:00
5,26.0,127.0,2021-05-06 21:12:10+00:00
6,63.0,127.0,2021-05-06 21:12:10+00:00
7,-48.0,126.0,2021-05-06 21:12:10+00:00
8,25.0,126.0,2021-05-06 21:12:10+00:00
9,-97.0,125.0,2021-05-06 21:12:10+00:00
10,104.0,125.0,2021-05-06 21:12:10+00:00
11,98.0,125.0,2021-05-06 21:12:10+00:00
12,114.0,125.0,2021-05-06 21:12:10+00:00
13,-122.0,125.0,2021-05-06 21:12:10+00:00
14,-104.0,125.0,2021-05-06 21:12:10+00:00
15,-85.0,125.0,2021-05-06 21:12:10+00:00
16,-61.0,125.0,2021-05-06 21:12:10+00:00
17,-32.0,125.0,2021-05-06 21:12:10+00:00
18,9.0,126.0,2021-05-06 21:12:10+00:00
19,62.0,126.0,2021-05-06 21:12:10+00:00
20,118.0,126.0,2021-05-06 21:12:10+00:00
21,96.0,126.0,2021-05-06 21:12:10+00:00
22,-80.0,125.0,2021-05-06 21:12:10+00:00
23,13.0,125.0,2021-05-06 21:12:10+00:00
24,-83.0,-57.0,2021-05-06 21:12:10+00:00
0,-123.0,124.0,2021-05-06 21:12:11+00:00
1,-124.0,124.0,2021-05-06 21:12:11+00:00
2,-107.0,124.0,2021-05-06 21:12:11+00:00
3,-93.0,124.0,2021-05-06 21:12:11+00:00
4,-83.0,124.0,2021-05-06 21:12:11+00:00
5,-71.0,124.0,2021-05-06 21:12:11+00:00
6,-53.0,124.0,2021-05-06 21:12:11+00:00
7,-19.0,124.0,2021-05-06 21:12:11+00:00
8,25.0,125.0,2021-05-06 21:12:11+00:00
9,79.0,125.0,2021-05-06 21:12:11+00:00
10,105.0,125.0,2021-05-06 21:12:11+00:00
11,-8.0,124.0,2021-05-06 21:12:11+00:00
12,54.0,124.0,2021-05-06 21:12:11+00:00
13,-97.0,123.0,2021-05-06 21:12:11+00:00
14,69.0,123.0,2021-05-06 21:12:11+00:00
15,33.0,123.0,2021-05-06 21:12:11+00:00
16,37.0,123.0,2021-05-06 21:12:11+00:00
17,55.0,123.0,2021-05-06 21:12:11+00:00
18,67.0,123.0,2021-05-06 21:12:11+00:00
19,79.0,123.0,2021-05-06 21:12:11+00:00
20,97.0,123.0,2021-05-06 21:12:11+00:00
21,-126.0,123.0,2021-05-06 21:12:11+00:00
22,-86.0,123.0,2021-05-06 21:12:11+00:00
23,-36.0,123.0,2021-05-06 21:12:11+00:00
24,22.0,-115.0,2021-05-06 21:12:11+00:00
0,54.0,124.0,2021-05-06 21:12:11+00:00
1,-62.0,123.0,2021-05-06 21:12:11+00:00
2,-1.0,122.0,2021-05-06 21:12:11+00:00
3,103.0,122.0,2021-05-06 21:12:11+00:00
4,10.0,122.0,2021-05-06 21:12:11+00:00
5,-25.0,121.0,2021-05-06 21:12:11+00:00
6,-22.0,121.0,2021-05-06 21:12:11+00:00
7,-7.0,121.0,2021-05-06 21:12:11+00:00
8,-1.0,121.0,2021-05-06 21:12:11+00:00
9,14.0,122.0,2021-05-06 21:12:11+00:00
10,46.0,122.0,2021-05-06 21:12:11+00:00
11,88.0,122.0,2021-05-06 21:12:11+00:00
12,-116.0,122.0,2021-05-06 21:12:11+00:00
13,-62.0,122.0,2021-05-06 21:12:11+00:00
14,0.0,123.0,2021-05-06 21:12:11+00:00
15,73.0,123.0,2021-05-06 21:12:11+00:00
16,120.0,123.0,2021-05-06 21:12:11+00:00
17,8.0,123.0,2021-05-06 21:12:11+00:00
18,63.0,122.0,2021-05-06 21:12:11+00:00
19,-81.0,121.0,2021-05-06 21:12:11+00:00
20,89.0,121.0,2021-05-06 21:12:11+00:00
21,54.0,121.0,2021-05-06 21:12:11+00:00
22,60.0,121.0,2021-05-06 21:12:11+00:00
23,79.0,121.0,2021-05-06 21:12:11+00:00
24,96.0,-41.0,2021-05-06 21:12:11+00:00
0,110.0,121.0,2021-05-06 21:12:12+00:00
1,-127.0,121.0,2021-05-06 21:12:12+00:00
2,-88.0,121.0,2021-05-06 21:12:12+00:00
3,-37.0,121.0,2021-05-06 21:12:12+00:00
4,23.0,122.0,2021-05-06 21:12:12+00:00
5,87.0,122.0,2021-05-06 21:12:12+00:00
6,-104.0,122.0,2021-05-06 21:12:12+00:00
7,-36.0,122.0,2021-05-06 21:12:12+00:00
8,25.0,123.0,2021-05-06 21:12:12+00:00
9,-23.0,122.0,2021-05-06 21:12:12+00:00
10,38.0,122.0,2021-05-06 21:12:12+00:00
11,124.0,121.0,2021-05-06 21:12:12+00:00
12,27.0,121.0,2021-05-06 21:12:12+00:00
13,-17.0,120.0,2021-05-06 21:12:12+00:00
14,-18.0,120.0,2021-05-06 21:12:12+00:00
15,-1.0,120.0,2021-05-06 21:12:12+00:00
16,19.0,121.0,2021-05-06 21:12:12+00:00
17,37.0,121.0,2021-05-06 21:12:12+00:00
18,58.0,121.0,2021-05-06 21:12:12+00:00
19,96.0,121.0,2021-05-06 21:12:12+00:00
20,-111.0,121.0,2021-05-06 21:12:12+00:00
21,-51.0,121.0,2021-05-06 21:12:12+00:00
22,20.0,122.0,2021-05-06 21:12:12+00:00
23,88.0,122.0,2021-05-06 21:12:12+00:00
24,-95.0,-80.0,2021-05-06 21:12:12+00:00
0,-17.0,122.0,2021-05-06 21:12:14+00:00
1,36.0,123.0,2021-05-06 21:12:14+00:00
2,-74.0,122.0,2021-05-06 21:12:14+00:00
3,-18.0,121.0,2021-05-06 21:12:14+00:00
4,96.0,121.0,2021-05-06 21:12:14+00:00
5,21.0,121.0,2021-05-06 21:12:14+00:00
6,-8.0,120.0,2021-05-06 21:12:14+00:00
7,-1.0,120.0,2021-05-06 21:12:14+00:00
8,20.0,121.0,2021-05-06 21:12:14+00:00
9,50.0,121.0,2021-05-06 21:12:14+00:00
10,75.0,121.0,2021-05-06 21:12:14+00:00
11,107.0,121.0,2021-05-06 21:12:14+00:00
12,-111.0,121.0,2021-05-06 21:12:14+00:00
13,-56.0,121.0,2021-05-06 21:12:14+00:00
14,14.0,122.0,2021-05-06 21:12:14+00:00
15,85.0,122.0,2021-05-06 21:12:14+00:00
16,-97.0,122.0,2021-05-06 21:12:14+00:00
17,-23.0,122.0,2021-05-06 21:12:14+00:00
18,55.0,123.0,2021-05-06 21:12:14+00:00
19,-126.0,123.0,2021-05-06 21:12:14+00:00
20,126.0,123.0,2021-05-06 21:12:14+00:00
21,-50.0,122.0,2021-05-06 21:12:14+00:00
22,28.0,122.0,2021-05-06 21:12:14+00:00
23,-71.0,121.0,2021-05-06 21:12:14+00:00
24,-117.0,83.0,2021-05-06 21:12:14+00:00
0,-115.0,121.0,2021-05-06 21:12:14+00:00
1,-91.0,121.0,2021-05-06 21:12:14+00:00
2,-57.0,121.0,2021-05-06 21:12:14+00:00
3,-26.0,121.0,2021-05-06 21:12:14+00:00
4,2.0,122.0,2021-05-06 21:12:14+00:00
5,35.0,122.0,2021-05-06 21:12:14+00:00
6,86.0,122.0,2021-05-06 21:12:14+00:00
7,-108.0,122.0,2021-05-06 21:12:14+00:00
8,-34.0,122.0,2021-05-06 21:12:14+00:00
9,37.0,123.0,2021-05-06 21:12:14+00:00
10,107.0,123.0,2021-05-06 21:12:14+00:00
11,-78.0,123.0,2021-05-06 21:12:14+00:00
12,0.0,124.0,2021-05-06 21:12:14+00:00
13,18.0,124.0,2021-05-06 21:12:14+00:00
14,-127.0,123.0,2021-05-06 21:12:14+00:00
15,-40.0,122.0,2021-05-06 21:12:14+00:00
16,127.0,122.0,2021-05-06 21:12:14+00:00
17,97.0,122.0,2021-05-06 21:12:14+00:00
18,111.0,122.0,2021-05-06 21:12:14+00:00
19,-111.0,122.0,2021-05-06 21:12:14+00:00
20,-75.0,122.0,2021-05-06 21:12:14+00:00
21,-42.0,122.0,2021-05-06 21:12:14+00:00
22,-7.0,122.0,2021-05-06 21:12:14+00:00
23,30.0,123.0,2021-05-06 21:12:14+00:00
24,82.0,-25.0,2021-05-06 21:12:14+00:00
0,-111.0,123.0,2021-05-06 21:12:16+00:00
1,-44.0,123.0,2021-05-06 21:12:16+00:00
2,34.0,124.0,2021-05-06 21:12:16+00:00
3,109.0,124.0,2021-05-06 21:12:16+00:00
4,-79.0,124.0,2021-05-06 21:12:16+00:00
5,-117.0,124.0,2021-05-06 21:12:16+00:00
6,-31.0,123.0,2021-05-06 21:12:16+00:00
7,78.0,123.0,2021-05-06 21:12:16+00:00
8,-2.0,122.0,2021-05-06 21:12:16+00:00
9,-19.0,122.0,2021-05-06 21:12:16+00:00
10,5.0,123.0,2021-05-06 21:12:16+00:00
11,42.0,123.0,2021-05-06 21:12:16+00:00
12,78.0,123.0,2021-05-06 21:12:16+00:00
13,110.0,123.0,2021-05-06 21:12:16+00:00
14,-111.0,123.0,2021-05-06 21:12:16+00:00
15,-62.0,123.0,2021-05-06 21:12:16+00:00
16,-7.0,123.0,2021-05-06 21:12:16+00:00
17,51.0,124.0,2021-05-06 21:12:16+00:00
18,119.0,124.0,2021-05-06 21:12:16+00:00
19,-63.0,124.0,2021-05-06 21:12:16+00:00
20,15.0,125.0,2021-05-06 21:12:16+00:00
21,43.0,125.0,2021-05-06 21:12:16+00:00
22,-95.0,124.0,2021-05-06 21:12:16+00:00
23,-20.0,123.0,2021-05-06 21:12:16+00:00
24,125.0,-25.0,2021-05-06 21:12:16+00:00
0,43.0,123.0,2021-05-06 21:12:22+00:00
1,96.0,123.0,2021-05-06 21:12:22+00:00
2,119.0,123.0,2021-05-06 21:12:22+00:00
3,-102.0,123.0,2021-05-06 21:12:22+00:00
4,-58.0,123.0,2021-05-06 21:12:22+00:00
5,-8.0,123.0,2021-05-06 21:12:22+00:00
6,53.0,124.0,2021-05-06 21:12:22+00:00
7,122.0,124.0,2021-05-06 21:12:22+00:00
8,-58.0,124.0,2021-05-06 21:12:22+00:00
9,-23.0,124.0,2021-05-06 21:12:22+00:00
10,96.0,124.0,2021-05-06 21:12:22+00:00
11,-104.0,123.0,2021-05-06 21:12:22+00:00
12,31.0,123.0,2021-05-06 21:12:22+00:00
13,-26.0,122.0,2021-05-06 21:12:22+00:00
14,-30.0,122.0,2021-05-06 21:12:22+00:00
15,-8.0,122.0,2021-05-06 21:12:22+00:00
16,28.0,123.0,2021-05-06 21:12:22+00:00
17,53.0,123.0,2021-05-06 21:12:22+00:00
18,77.0,123.0,2021-05-06 21:12:22+00:00
19,106.0,123.0,2021-05-06 21:12:22+00:00
20,-105.0,123.0,2021-05-06 21:12:22+00:00
21,-49.0,123.0,2021-05-06 21:12:22+00:00
22,16.0,124.0,2021-05-06 21:12:22+00:00
23,83.0,124.0,2021-05-06 21:12:22+00:00
24,-114.0,-97.0,2021-05-06 21:12:22+00:00
0,93.0,124.0,2021-05-06 21:12:23+00:00
1,-91.0,123.0,2021-05-06 21:12:23+00:00
2,5.0,123.0,2021-05-06 21:12:23+00:00
3,-80.0,122.0,2021-05-06 21:12:23+00:00
4,-97.0,122.0,2021-05-06 21:12:23+00:00
5,-72.0,122.0,2021-05-06 21:12:23+00:00
6,-44.0,122.0,2021-05-06 21:12:23+00:00
7,-19.0,122.0,2021-05-06 21:12:23+00:00
8,2.0,123.0,2021-05-06 21:12:23+00:00
9,34.0,123.0,2021-05-06 21:12:23+00:00
10,78.0,123.0,2021-05-06 21:12:23+00:00
11,124.0,123.0,2021-05-06 21:12:23+00:00
12,-79.0,123.0,2021-05-06 21:12:23+00:00
13,-11.0,123.0,2021-05-06 21:12:23+00:00
14,57.0,124.0,2021-05-06 21:12:23+00:00
15,30.0,124.0,2021-05-06 21:12:23+00:00
16,100.0,123.0,2021-05-06 21:12:23+00:00
17,-71.0,122.0,2021-05-06 21:12:23+00:00
18,86.0,122.0,2021-05-06 21:12:23+00:00
19,48.0,122.0,2021-05-06 21:12:23+00:00
20,48.0,122.0,2021-05-06 21:12:23+00:00
21,74.0,122.0,2021-05-06 21:12:23+00:00
22,103.0,122.0,2021-05-06 21:12:23+00:00
23,127.0,122.0,2021-05-06 21:12:23+00:00
24,-103.0,-6.0,2021-05-06 21:12:23+00:00
0,-67.0,122.0,2021-05-06 21:12:24+00:00
